,text,label
3405,1037 311 604 2 514 64 2 389 17 1 75 4 100 2 514 64 413 35 39 4 489 556 2 1 104 107 157 335 331 635 2255 2789 158 4 489 556 110 1073 2790 2 1 100 2 203 20 679 160 1116 475 256 483 355 224 135 379 1 107 124 50 100 174 762 109 178 199 514 64 1 20 5 801 101 7 6 436 160 50 154 761 2 230 320 250 778 1 83 5 59 4 1370 19 344 1238 7 6,0
3406,152 49 23 42 60 78 9 438 1127 783 226 1 288 124 30 9 1 13 291 161 217 4 320 144 1 30 9 114 40 367 56 2 171 177 6 438 1127 12 234 36 24 52 45 7 20 105 77 91 181 9 56 2 189 592 30 9 1 5 107 18 175 38 450 128 934 802 2 7 260 8 74 20 51 42 7 1 315 528 156 1 353 133 26 30 105 77 17 2 36 6 26 9 1 438 1127 12 234 36 26 4 1255 149 8 74 17 7 1 24 45 7 78 86 52 126 219 20 4 12 97 2 27 6 125 58 20 705 5 65 12 19 873 1336 1 139 87 78 88 28 13 1530 1531 6 107 124 695 569 91 2 4 931 202 17 2 1 26 4 166 126 219 523 523 146 105 77 227 6,0
3407,8 249 39 18 337 404 1 518 160 696 443 7 1 85 17 7,1
3408,336 52 8 79 293 32 5 693 387 1 26 30 24 192 393 20 59 146 7 497 98 186 17 217 32 5 4 217 488 570 2 83 97 1 4 114 40 344 106 336 156 6 1309 1 46 1186 38 152 10 10,0
3409,1017 17 2 6,1
3410,1604 1500 1975 294 2 55 35 20 45 7 189 414 822 339 6 5 59 693 387 7 8 128 6 435 612 104 252 199 6 4 1500 1975 121 2 6 224 496 2 104 252 933 56 6 6 773 462 57 496 2 375 1169 129 104 252 262 6 107 124 91 2 4 8 159 44 56 2 422 458 23 12 19 6 51 42 13 473 6 57 496 2 9 1559 514 679 373 6,1
3411,1077 475 238 279 104 386 958 55 209 45 7 10 288 124 11 23 7 181 55 123 58 26 4 136 430 55 318,1
3412,5 103 50 917 7 1 84 69 2 93 170 26 91 4 899 364 140,1
3413,342 102 127 195 55 30 114 40 171 177 167 1 75 11 26 4 251 38 8 1487 64 190 23 227 48 48 48 48 48 773 462 30 114 40 171 177 167 1 253 83 40 309,1
3414,12 4 8 278 13 17 2 36 6 11 407 23 7 12 8 35 1 539 145 310 64 242 5 723 116 1 24 2 1274 1274 9 446 1 11 89 46 27 32 13 80 92 6 160 4 253 23 7 520 223 214 35 6,1
3415,39 5 47 398 136 1 188 380 226 748 52 5 52 7 1 136 28 8 470 20 5 47 136 7 1 620 621 476 7,0
3416,11 18 36 787 455 59 332 136 2 1 32 4 31 118 31 55 1 298 161 309 175 629 47 255 68 1 337 404 6,0
3417,312 110 216 2 125 58 189 317 155 39 233 5 65 37,0
3418,56 169 26 5 66 14 20 4 1488 613 780 2 195 339 117 732 338 218 199 8 121 15 9 79 671,0
3419,340 173 94 129 134 122 209 1 82 183 47 96 455 11 1 11 96 5 455 212 27 50 173 6 214 19 27 340 173 217 18 635 3432 87 2473 2473 8 97 1 1650 867 10 10 10 640 572 212 23 10 10 482 7 32 5 455 17 6 8 249 96 5 455 6 46 106 50 23 7 95 173 5 47 211 1 12 26 638 95 173 361 67 476 486 613 10 26 745 167 78 447 349 1 50 114 40 558 482 2 49 220 47 999 52 536 94 263 426 6 11 100 616 1109 28 50 192 36 38 2 969 771 2 558 482 79 1 1109 577 7 408 926 1022 39 30 24 455 558 482 165 6 185 4 482 116 81 2 111 1489 379 6 95 653 189 19 111 49 20 78 30 95 1 378 52 11 283 116 81 937 168 7 1 105 77 87 72 134 122 332 1540 1 9 17 189 440 369 35 4 56 486 801 175 1504 818 2 1 5 4 3005 38 146 2 1 46 106 50 423 330 47 17 361 67 297 123 241 409 2 385 4 116 81 127 165 2 1042 205 764 1 20 4 60 7 1735 732 326 601 283 116 81 722 1914 58 1 1977 753 4 81 508 163 180 190 167 146 558 482 6 9 7 255 205 728 466 349 1 20 1410 5 542 7 6 83 19 116 81 764 409 632 4 289 204 1087 122 6,0
3420,41 207 3 33 29 54 16 34 22 3 54 25 118 16 3 730 609 2 3956 259 3 12 317 155 188 8 150 96 4 18 95 386 1 96 5 65 100 2 256 483 1 117 425 52 83 19 247 63 1 117 425 52 83 19 1079 991 1 8 249 450 1 8 249 450 1 518 160 18 189 121 58 450 28 7 6 152 49 853 200 52 11 189 592 770 1136 2140 3003 6,1
3421,192 90 59 58 1 11 89 78 208 97 67 1073 78 208 97 67 192 90 59 58 1 438 438 972 78 1911 993 169 11 89 2 46 643 1117 1 98 11 89 2 90 367 880 102 78 18 176 502 2 438 509 57 781 893 2 155 285 14 11 89 1 60 1724 280 2327 116 90 74 10,1
3422,157 46 173 177 300 158 4 8 165 480 82 17 24 2 95 243 1 32 4 8 165 8 483 319 610 2 95 243 6 245 245 3 317 407 1 12 165 95 243 2 27 277 623 405 585 9 241 152 316 543 2 58 77 356 187 446 6 245 245 3 107 124 468 157 177 300 425 158 104 109 8 19 19 279 159 695 1 83 40 468 157 46 173 177 300 158 104 109 520 223 8 19 19 279 159 695 1 32 493 218 60 1392 152 1 228 60 157 46 173 177 300 158 215 99 585 9 7 775 613 2 127 151 297 135 170 1 329 297 157 177 300 425 158 241 335 602 2 646 646 4 56 7 8 128 812 236 2 344 238 1 8 128 895 321 294 743 98 215 6 245 245 3 157 46 173 177 300 158 18 27 277 623 405 38 409 7 157 177 300 425 158 2 481 528 1 2225 1441 7 1209 1141 552 113 1039 2213 113 457 63 251 27 277 185 199 2 589 400 297 27 170 6 18 157 177 300 425 158 57 1 1209 1141 552 1275 699 176 2394 1 4 8 19 206 185 2 305 1272 6 18 157 46 173 177 300 158 87 1 529 438 1955 1660 267 2 1209 1141 552 9 7 520 223 8 19 344 238 461 461 436 1143 311 1 1209 1141 552 297 436 1143 311 1 109 60 236 8 19 27 277 18 5 236 2 49 552 87 42 214 234 589 400 65 77 1 557 555 121 133 2 1209 1141 552 1 4 641 409 2 1209 1141 552 1 100 641 409 2 82 400 462 4 100 2 459 1069 1039 2213 6 1209 1141 552 400 8 19 126 554 334 633 179 1 82 1039 2213 2 336 3259 297 673 99 123 652 516 396 7 2045 409 6 18 157 46 173 177 300 123 269 274 311 420 158 57 1 1209 1141 552 242 38 226 1020 2189 289 393 1395 1395 1 297 849 923 680 221 442 44 1812 542 1039 2213 1 203 60 1062 339 970 459 1812 1747 46 2045 5 130 2 2045 64 1 229 228 4 100 351 5 7 1039 2213 408 270 2 783 1574 336 1191 6 157 46 173 177 300 123 46 1299 3289 759 158 57 1 557 555 121 58 2 436 1143 311 1 42 8 1672 471 807 1077 2 1143 151 1911 18 18 226 1020 1329 494 1 97 64 2049 730 98 127 139 1261 348 1 436 1143 311 4 8 19 8 159 50 46 173 5 442 164 392 2 27 1 50 46 173 4 100 658 28 353 2 125 951 183 405 6 99 59 7 557 555 121 1 436 1143 311 1228 480 919 419 100 4 1209 1141 552 1 100 139 666 3289 393 1395 1395 2 806 161 1 253 1400 377 297 1501 2300 758 64 2 88 184 1337 860 6 436 1143 311 8 249 103 1838 744 203 60 1039 2213 2023 1450 2 695 569 1 18 146 177 90 673 99 2 367 695 73 50 46 173 123 237 1 100 1364 806 441 720 58 179 1 673 99 342 102 47 166 100 203 1052 1 75 100 385 52 60 280 724 65 8 703 109 60 27 2 1196 139 1 98 436 1143 311 117 103 109 8 19 30 9 817 3717 1001 1 51 42 50 46 173 200 1196 139 2 1196 27 6 245 245 3 157 46 173 177 300 158 2 184 358 288 1332 18 131 57 516 396 7 58 77 356 2 409 1594 295 297 5 389 202 286 1 49 552 724 66 1 1123 101 288 221 1 27 277 427 1138 1 82 393 1899 1646 1 184 358 2 105 767 530 592 308 4 399 558 2045 611 1 133 171 58 177 1 166 457 747 18 24 28 38 8 19 184 358 246 406 440 37 1 385 1784 5 28 74 8 19 184 358 715 406 440 146 6 20 400 4 8 306 253 8 306 2 2840 320 1 1221 450 385 450 5 28 681 799 1 695 569 308 251 220 18 187 223 2 195 183 6 115 51 42 50 12 4 529 438 1955 176 3162 348 451 170 2 1179 567 1 218 9 230 554 50 329 400 312 8 19 1045 721 37 1589 2 27 159 6 245 245 245 245 3 436 1143 311 2 139 494 5 8 18 131 57 32 13 9 187 446 6 436 1143 311 2 494 8 159 50 46 173 5 442 164 392 1 611 1501 2300 50 1977 1 611 874 2300 50 1977 1 611 393 1395 1395 50 1977 1 611 1201 1651 331 334 50 1977 1 611 849 923 680 50 1977 231 231 1004 1004 100 83 8 1359 381 52 400 2949 64 2 139 2950 2950 126 839 222 11 13 1590 1 75 11 13 879 1210 1 98 186 11 246 5 50 1977 6 1501 2300 73 393 1395 1395 1 39 4 1135 2532 28 100 2 2949 589 139 87 1 96 139 50 173 1 182 192 393 436 1143 311 46 173 1937 877 74 2 91 139 6 245 245 3 245 245 3 245 245 245 245 245 245 3 157 46 173 14 14 14,1
3423,56 7 8 121 45 3 3 51 42 50 12 19 608 391 299 369 35 82 5 172 12 19 93 284 3 3 811 823 872 952 2 365 47 39 4 1190 1674 3 3 1512 5 896 2005 76 963 730 250 397 2 375 1169 20 369 35 374 484 5 7,0
3424,563 362 296 23 2 1 26 191,1
3425,18 327 388 24 1 12 352 44 197 41 41 45 1 26 5 211 685 1 84 69 350 2 1184 264 412 7 1 98 186 13 17 56 1 282 292 4 181 135 1 117 4 247 63 9 79 46 1 757 38 168 20 5 221 370 7 1 26 9 20 4 167 2 1300 420 101 670 38 4 341 135 35 401 167 2 10,1
3426,411 35 176 225 398 136 15 4 430 55 2 227 14,0
3427,4 644 60 1164 200 202 373 81,1
3428,166 27 218 322 2 192 968 1 7 260 77 101 1 419 184 460 513 10,1
3429,56 59 58 88 86 204 393 324 124 13 17 1 854 205 324 124 32 5 66 1 23 2 13 198 6,1
3430,1700 64 127 687 9 301 687 1 223 687 9 61 142 687 1 737 687 9 61 61 687 1 35 36 117 9 127 687 2 301 687 6 11 103 23 1700 64 2 185 165 1541 240 55 1 26 52 793 567 450 6,0
3431,11 32 211 325 1424 169 310 64 24 24 6 3 854 1427 8 74 694 121 2 573 291,1
3432,336 156 35 37 4 8 299 1019 1615 113 248 418 2 201 184 1 75 1209 213 459 2 781 893 113 210 149 166 11 88 351 28 7 5 8 97 2 336 156 59 492 1 109 60 8 344 224 57 159 277 336 459 1 11 78 42 1209 213 459 60 1114 97 6 316 543 302 384 6,1
3433,238 434 13 5 271 580 1 244 72 24 172 37 13 217 430 55 2 83 234 623 907 2 88 86 1 98 186 238 434 30 9 270 256 1 30 9 229 1913 229 446 2 88 86 1 58 676 23 7,0
3434,11 307 23 1 24 7 348 214 110 216 1 324 124 5 66 6 111 293 468 586 214 648 470 1 125 80 92 131 348 73 131 890 258 7 6,0
3435,11 73 725 362 296 39 13 80 92 1 87 72 357 7 13 45 2 643 675 2 265 382 1 80 92 505 507 265 382 2 4 198 52 132 323 2 17 36 6 342 102 58 72 541 7 13 45 289 136 35 2 36 1 75 36 57 182 9 868 486 2126 498 376 376,1
3436,537 303 302 384 143 307 773 397 2 156 159 1 78 351 56 8 159 2 6,1
3437,941 89 293 222 8 1617 96 7 157 982 276 2 606 780 87 606 509 158 73 157 648 269 1989 184 158 11 699 485 711 115 78 613 782 611 362 296 89 302 384 12 226 53 31 2 1 188 8 150 96 329 115 78 139 348 60 123 8 929 1 971 1207 113 368 303 113 853 184 12 128 375 1169 56 18 267 285 179 174 213 1849 772 178 836 221 2 401 38 8 79 39 5 60 59 6,1
3438,521 99 794 48 48 453 453 1260 1260 2 84 69 175 2 93 170 117 104 388 93 262 7 301 1021 76 76 76 76 76 76 76,0
3439,193 213 2 328 36 11 4 65 8 165 23 8 165 6 75 4 11 419 60 100 125 17 2 328 36 4 42 74 12 189 165 222 823 1073 111 557 633 3 3 3 3 393 1801 46 1012 3 3 3 3 811 460 3041 1272 1696 294 2618 3 3 3 3 46 192 305 543 3 3 3 3 1201 2059 873 1012 510 521 267 633 3 3 251 26 9 1 694 604 481 73 423 809 278 39 65 2 5 185 1 382 201 182 117 357 130 8 470 20 206 7 1 3 85 704 765 6 298 161 951 951 96 36 1794 51 42 610 210 65 55 12 189 278 36 42 465 215 99 65 55 2 328 36 2 567 359 6 241 268 46 106 39 18 1743 927 251 404 6,0
3440,407 5 50 1 982 274 474 233 81 2 93 170 6 12 148 31 216 131 93 170 20 283 57 108 213 555 1586 1498 235 146 7 14 14 14 14 61 301 142 43 70 148 1 20 4 146 542 133 502 2 61 11 24 480 46 45 392 519 338 179 32 23 5 172 283 67 1023 47 431 28 142 41 43 70 148 42 74 1 11 12 97 2 95 243 132 359 1303 26 51 42 1639 316 330 351 6 148 31 103 18 57 108 203 365 673 356 31 118 31 2 195 379 24 37 26 44 9 8 514 241 152 381 2 652 44 705 6,1
3441,167 68 598 259 17 1 98 186 487 259 210 1 196 136 32 13 206 408 10,1
3442,4 53 31 216 15 75 18 261 277 49 30 9 50 192 15 578 600 216 131 23 235 58 111 310 5 806 187 24 15 32 5 80 92 96,0
3443,11 117 4 24 7 188 8 226 1 324 124 209 2 423 238 434 39 24 5 271 580 6 1682 48 48 48 48 48 48,0
3444,35 27 23 59 8 165 1 223 457 73 254 433 13 575 1 547 327 34 25 266 29 21 3 15 3 75 391 299 286 47 73 1741 767 286 1 117 47 411 34 25 266 29 21 3 142 41 41 464 284 42 74 2 116 81 241 2291 204 6,0
3445,579 145 130 290 3 1 28 560 370 221 691 361,0
3446,84 69 2 216 208 40 30 536 1049 7 273 12 19 131 64 18 429 45 175 38 61 71 142 15 118 29 112 93 4 61 71 61 14 71 142 15 26 9 396 8 555 920 142 294 15 308 812 61 61 239 14 71 142 20 51 42 7 14,0
3447,17 217 218 101 56 160 1235 293 1030 213 459,0
3448,24 7 1 75 88 86 5 208 40 97 1 154 42 57 657 58 28 77 18 32 30 355 52 172 500 534 146 24 206 329 6 357 2 46 165 194 46 106 39 145 130 2 130 230 1 32 30 114 40 13 17 2 260 599 690 225 6,0
3449,382 201 73 281 149 39 26 5 66 15 343 293 96 7 17 45 577 7 76,1
3450,3968 3969 12 352 81 64 34 473 7 14 14 103 65 116 15 20 855 4 1164 200 202 373 2 14 14 14,1
3451,30 27 78 5 60 329 2 879 184 98 850 1136 498 18 850 1136 49 516 396 82 27 159 1170 537 2 767 161 48,1
3452,86 52 12 391 299 369 35 5 4 85 370 56 14 5 4 85 80 92 48 48 48 48,0
3453,88 86 26 4 5 66 2,1
3454,1624 221 37 24 4 8 35 13 17 2 99 265 778 109 1 42 133 8 249 24 3 981 388 139 230 1150 2526 1 77 18 345 37 24 12 35 603 553 194 964 786 456 36 13 9 132 999 6 374 484 104 252 17 1 240 172 37 13 471 1057 6 127 151 38 104 252 271 549 1 104 83 114 40 202 129 194 964 123 471 2 36 17 45 7 6,1
3455,132 28 68 277 58 1 211 168 8 24 1 369 35 5 4 38 72 257 2 127 151 1 38 72 2 488 570 257 214 110 4 157 1235 293 840 1297 336 950 158 288 124 211 168 196 136 8 24 1 125 58 214 110 389 4 157 1293 73 213 1545 158 512 157 293 694 155 1357 733 158 970 526 10 640 572 212 23 7 1 26 4 23 332 136 227 6,0
3456,369 35 73 11 42 133 23 2 229 136 392 622 524 5 8 97 1 26 13 309 1 11 18 388 306 38 24 28 73 12 19 8 97 2 182 61 197 1 1634 27 10 10 10,0
3457,5 4 50 110 1609 69 37 69 363 397 475 1 297 532 407 2 29 34 31 29 16 378 94 689 130 98 1955 1 98 4 50 110 1609 215 99 257 5 65 65 276 2 155 258 7 1 152 548 96 313 2 83 981 199 1066 904 8 1617 59 146 1 1926 123 1023 3110 20 78 613 444 427 203 1066 262 163 1274 6 110 1609 30 225 211 28 992 1842 1765 83 234 224 259 1 992 1842 1765 2 203 365 4 381 337 2 1170 1166 1 110 1609 2 203 344 448 52 9 79 83 40 913 3493 6 50 130 992 1842 1765 51 42 103 28 13 45 99 265 2 155 258 1 50 130 110 1609 385 117 9 2510 2510 189 317 6 110 1609 32 30 225 217 1350 274 966 83 97 814 102 1 1350 274 966 2 416 1350 274 966 2 1210 1350 274 966 775 272 2 378 94 39 4 46 165 194 386 958 775 613 155 116 319 42 161 164 1214 689 2 6 246 962 234 187 633 38 37 50 1 1350 274 966 182 51 42 325 52 38 4 91 181 2 775 613 155 116 6 152 102 77 18 110 1609 2 202 379 215 99 5 190 4 29 34 31 29 16 1 75 4 11 26 4 13 666 631 152 548 743 959 666 1056 1305 100 615 2017 29 31 29 25 22 2 110 1609,0
3458,70 112 137 240 52 85 394 814,0
3459,11 333 90 307 345 28 12 110 894 323 55 2 695 569 1 396 666 337 404 2 211 168 7 1 283 226 345 65 37 1 317 407 88 86 226 2 94 129 13 209 13 852 1 12 166 11 9 79 139 1419 1 75 26 298 161 63 149 2 94 129 17 8 79 20 191 7 1 51 4 233 65 37 2 63 149 385 166 11 1283 560 291 161 7 6 247 63 13 1732 2472 1 98 186 88 86 247 63 9 79 547 1 12 40 17 96 2 258 64 385 203 7 12 19 97 64 1 91 103 166 11 283 12 226 2078 7 1 226 2 94 129 85 594 595 7,0
3460,142 137 41 41 1 142 71 41 41 196 956 58 567 341 135 287 134 33 239 41 315 528 275 39 268 321 5 1623 97 1 56 172 37 1650 867 6 134 122 5 1256 56 10 10,0
3461,51 627 4 467 255 55 2 1 107 124 4 229 55 255 494 1 444 38 202 74 10,0
3462,251 7 13 45 90 15 20 251 607 340 55 105 68 7 76 76 76 76,0
3463,63 149 327 575 10 421 372 493 1793,1
3464,82 160 77 18 2 193 81 388 306 215 99 262 9 47 174 345 52 65 178 2 300 304 7 6 82 280 541 7 88 200 26 4 88 200 6,1
3465,117 44 93 170 9 431 8 703 25 266 10,1
3466,87 72 117 1106 9 8 128 122 455 375 1169 15 32 30 9 375 836 73 665 561 15 19 27 42 60 9 552 23 12 19 26 5 107 146 23 912 9 274 226 2 336 639 37 52 101 845 15 98 186 324 124 32 17 15 308 123 15 11 5 302 384 12 19 341 135,0
3467,59 49 2 281 63 166 27 24 8 150 20 429 7 15 82 111 310 64 30 9 759 73 303 15 30 9 111 310 806 187 8 24 190 24 2 14,0
3468,86 52 5 208 40 97 735 109 13 716 636 2 14 14 244 72 32 5 208 40 844 669,0
3469,188 8 90 354 2 1 1431 214 90 20 28 7 1 210 820 13 916 827 1 45 150 73 11 211 95 173 1058 167 36 49 237 1 104 1296 340 123 491 2 397 426 447 743 94 316 45 7 1 65 592 11 2 187 559 6 3 168 439 9 79 961 139 12 19 29 34 22 16 43 34 21 22 29 25 34 21 54 3 33 16 22 78 5 78 150 8 128 1 345 28 42 58 105 77 1 36 2 410 110 116 88 26 5 66 1 342 102 307 307 168 439 24 1 803 240 172 37 2 88 86 26 4 1017 17 2 6 625 93 170 37 50 1 286 93 104 325 4 104 252 224 7 1 302 384 46 106 261 23 6,1
3470,217 374 55 2 1 26 474 5 65 37 1 417 7 10,0
3471,11 23 2 239 61 71 41 53 262 142 61 71 70 1 84 69 1811 7 11 468 586 371 45 90 7 1 11 88 86 400 254 111 1355 530 2 1 44 145 130 4 12 19 97 64 1 262 114 40 11 39 5 44 7 1 782 367 4 262 334 81 10,0
3472,38 74 1072 8 502 168 772 8 502 96 1 101 49 2 898 351 28 210 149 6 806 258 727 144 475 105 1161 274 46 6,1
3473,23 7 8 19 1 666 692 4 819 2 1 146 250 1394 163 7 8 74 546 443 27 447 1 50 420 38 2 1042 1567 739 282 292 4 312 191 2 21 119 112 43 16 33 3 39 78 573 214 19 238 768 1 75 4 12 420 4 206 408 2 1 211 168 959 276 32 5 82 1 415 46 106 533 187 1042 1567,0
3474,120 25 54 31 148 16 43 120 3 118 21 43 29 21 22 29 25 34 33 427 684 258 8 402 2 267 684 55 35 39 4 137 71 514 287 292 55 5 665 223 275 1 18 258 353 239 57 1 71 239 162 137 41 514 427 684 58 1 26 9 8 150 334 180 2 248 418 6 520 223 1 9 362 296 163 208 40 1449 657 4 644 232 438 390 424 1 12 19 9 189 19 163 180 50 192 222 61 113 154 761 174 232 438 390 424 178 2 174 424 178 4 1062 1907 2 328 1887 19 27 2 334 457 228 743 1 26 44 1624 221 456 834 285 131 2 93 170 251 1 154 42 333 121 174 390 424 178 1 192 121 107 124 9 164 100 55 35 18 63 94 73 267 1216 38 5 241 38 74 1 98 93 170 218 574 1 12 19 174 424 178 51 47 20 78 314 146 542 1 154 42 132 323 285 131 1 107 124 564 44 786 456 1062 1907 328 1318 1 9 424 1481 102 17 1 30 9 335 315 32 5 46 6 71 113 12 87 350 2 4 374 360 55 1 4 480 82 30 9 114 40 174 232 438 178 174 232 438 390 424 178 2 1 117 47 50 314 374 360 2 229 55 4 174 232 438 178 1 98 374 360 58 1 587 169 63 94 2 46 1286 259 74 431 287 108 127 374 360 351 1085 390 73 603 553 154 679 275 1 73 229 55 209 1183 4 241 152 46 2 287 152 102 1 32 9 13 262 8 165 194 209 1183 5 85 46 275 6 137 113 96 795 265 282 292 42 229 55 60 334 1 541 134 101 18 5 17 450 2 258 353 1 56 108 127 374 360 55 282 282 927 6,0
3475,210 79 255 68 227,0
3476,341 135 5 66 1 286 93 104 224,0
3477,4 369 622 236 344 175 300 48 48 48 591 5 591 140 1 4 193 81 17 5 17,0
3478,12 8 110 285 131 4 71 41 41 301 121 127 195 65 135 2 38 2171 123 109 1 157 33 29 54 16 34 22 3 31 21 141 158 1275 1680 53 62 21 34 34 16 54 1443 118 1444 824 191 1114 1388 960 1 1319 1822 144 199 250 295 334 211 258 374 285 126 100 89 2 157 95 346 81 158 1 125 58 8 258 155 375 104 252 9 534 1 468 70 25 31 16 43 34 3 33 266 141 1934 74 727 27 73 149 884 344 238 8 19 19 285 65 37 6 185 381 207 239 194 741 1 134 122 305 1043 2 88 86 6 245 245 520 223 190 611 46 106 302 384 8 110 438 337 232 1113 191 2 157 1090 901 538 426 158 1 12 71 110 39 325 4 70 25 31 16 43 34 3 33 266 141 125 586 189 121 248 2728 289 135 6 796 8 5 588 2 20 4 70 25 31 16 43 34 3 33 266 141 2 285 131 420 64 13 1647 14 14 14 3 14 14 14 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 922 478 38 330 236 414 53 34 472 245 245 3 100 89 63 149 57 2 184 1652 32 4 121 615 98 977 378 2958 2266 2 1 782 367 9 131 726 2 776 88 73 881 677 2 1254 692 1 32 5 78 1937 877 100 89 107 872 1244 79 741 2 85 971 83 97 1446 1446 2 486 276 274 2379 6 100 89 395 5 149 42 686 130 2 334 180 297 267 285 390 37 2 4 8 234 30 9 734 303 98 47 18 615 816 123 57 983 829 387 358 88 863 2 212 600 6 245 245 3 107 333 2 264 535 363 566 149 884 73 100 89 2 157 95 346 2562 158 215 99 166 27 30 9 538 406 230 554 146 1228 480 10,1
3479,274 226 127 151 875 511 176 225 398 136 1 24 97 64 4 30 27 571 7,0
3480,11 61 207 321 202 2 3 83 90 202 7 8 35 36 73 12 386 95 1651 3 36 61 142 17 105 65 3 95 1651 649 7 50 61 301 321 105 3 61 301 321 649 30 105 3 61 207 321 202 2 50 9 68 51 61 197 321 26 30 105 68 3 11 51 4 115 89 2 118 29 112 2013 3 115 89 18 624 114 40 171 177 3 30 20 50 30 361 3 105 37 486 1435 5 44 7,0
3481,1164 200 139 81 18 11 89 12 51 4 9 167 173 338 2 3 12 352 350 137 142 41 41 3 167 71 41 41 41 856 173 338 81 401 117 9 147 207 41,0
3482,719 90 354 2 36 1 333 90 132 28 7 6 435 612 94 129 13 17 1 75 4 88 86 87 72 2 127 151 5 4 272 212 883 712 1 44 190 949 322 8 128 164 329 183 72 2 488 570 20 17 7 6 30 9 103 217 57 2 17,0
3483,1026 876 28 537 79 1 369 35 4 166 111 156 159 240 2,0
3484,1077 1260 2 213 300 304 11 13 80 92 15 272 212 4 90 195 3304 232 165 258 15 51 627 262 7 8 165 15 12 87 30 52 23 6,1
3485,44 283 492 804 1468 151 489 203 153 29 34 147 197 182 47 136 101 18 4 85 99 265 2 300 304,1
3486,11 133 189 90 23 7 280 31 118 31 147 274 226 157 195 797 176 679 206 408 55 158 1 18 11 2 54 120 162 31 118 31 474 233 81 38 1 5 47 474 1 415 501 145 12 4 60 114 40 6,0
3487,283 42 133 2 214 35 36 190 556 295 556 295 1 20 345 37 526 284 1 1519 1282 46 106 5 44 38 152 6 819 107 4 109 179 2 187 399 12 40 691 2 173 1 83 11 89 42 58 190 32 5 44 23 100 2 36 7 1 228 60 100 400 36 87 2 1844 842 8 97 876 139 6,0
3488,167 68 487 259 13 210 1 529 557 202 2 1 789 1407 8 288 1351 20 28 11 116 38 7 1 171 177 32 185 6 63 149 53 31 2 94 129 26 5 66 1 772 686 53 31 474 65 37 2 63 149 5 66 96 6 2396 713 244 72 13 387 1516 1 51 42 88 86 28 4 91 2 9 139 18 254 6 125 58 4 1393 263 1 13 46 299 1 11 8 168 439 961 139 739 64 111 1 75 4 288 124 8 466 1 105 77 1638 79 2 147 19 269 1307 1411 39 51 42 1180 1 11 103 4 24 115 1538 5 1538 52 1180 98 215 7 227 67,1
3489,389 101 217 36 38 257 2 3 107 124 30 9 515 672 17 5 44 24 280 36 3 78 1978 1862 115 2 13 45 399 456 183 405,1
3490,193 1089 1494 2 328 36 11 246 111 20 96 1 107 157 46 192 305 543 481 158 20 241 152 5 66 1 17 297 5 17 1 83 117 4 19 27 80 17 1238 7 1 157 694 604 481 158 32 5 66 6,0
3491,114 40 31 118 31 1 32 5 50 271 580 1 244 72 94 129 134 122 209 1 98 186 30 9 238 434 1 4 114 40 811 823 872 952 2 6 23 7 134 122 58 676 6,0
3492,283 12 35 36 109 60 126 156 2 36 986 1 83 4 190 221 370 5 59 7 1 18 240 36 2 59 492 57 1 206 185 47 88 86 28 109 179 190 56 126 219 2 99 663 73 1018 957 2 173 256 37 481 1102 115 145 531 1 4 35 166 126 156 427 60 8 234 149 534 2 36 986 6 18 138 54 21 33 62 12 19 223 108 36 986 882 90 2 77 18 1 319 52 9 35 2154 89 126 219 108 27 1 56 126 219 768 256 556 257 2 336 664 36 986 1 35 27 316 543 302 384 6,1
3493,188 8 150 23 1 228 60 188 8 150 908 1184 1 163 7 212 27 39 50 309 617 10 171 177 364 17 2 1 11 106 111 1184 364 80 92 6,1
3494,12 8 79 282 292 533 187 6 520 223 1 771 666 2707 2 36 44 1702 212 24 1 82 160 1313 156 1 125 17 407 24 371 232 99 271 27 533 2358 1 199 556 1428 64 359 203 251 1 102 58 190 554 1077 156 377 2067 156 102 58 409 65 37 1 589 203 126 219 2 24 225 1 102 58 51 42 786 24 1428 107 771 666 2707 251 27 2 36 35 6 82 160 968 156 1 164 505 507 2 99 663 125 17 109 60 36 353 786 456 1 102 58 240 240 229 36 1 104 107 381 671 99 1 241 27 553 1 108 1317 251,1
3495,274 226 215 23 28 7 1 80 92 680 2535 2 155 1 680 2535 322 944 6,1
3496,8 79 39 5 17 24 3 422 458 579 39 5 44 23 3 3 91 2 13 594 595,0
3497,905 416 15 775 1127 1022 386 116 1471 951 1325 15 1458 1458 377 353 83 870 615 1419 15 83 2984 27 2 173 256 869 27 98 204 792 2 2 561 64 748 59 90 670 15 530 63 895 18 449 509 87 615 615 471 3062 541 7 843 932 26 9 579 47 1178 257 273,1
3498,24 7 1092 1057 1057 32 24 7 1433 584 584 1 88 86 1092 218 764 221 77 18 39 388 2 159 368 183 405 73 159 368 358 684 1 218 9 759 703 88 1 109 179 457 1386 159 368 13 28 379 1 91 4 13 198 52 302 384 1 47 166 115 2 817 110 159 368 615 816 79 1 30 515 26 47 166 115 2 1016 306 159 368 218 980 535 617 10,1
3499,5 66 1 11 8 249 56 349 861 1 333 121 207 269 870 23 7 232 121 367 56 337 2 6 1081 8 19,1
3500,12 8 278 310 64 5 80 92,0
